SOURCE,STATION,DATE,SURFTEMP,SURFDO,SURFSAL,PH,TSS,AMMON,TKN,NOX,DIN,TOTN,TP,ORTHOP,SURFCHLA,SECCHI,TURBIDITY,temp
IMS,70,7/17/96,26.77,6.34,0.1,6.9,,63,,292.7,355.68,,,53.5,9.8,,,0
IMS,70,7/25/96,28.82,5.74,1.3,6.9,,37.3,,69.3,106.58,,,58.3,19.3,,,0
IMS,70,8/6/96,27.82,8.63,3.2,7.8,,28.2,,83.8,111.98,,,22.9,12.7,,,0
IMS,70,8/20/96,27.93,7.96,3.9,8.1,,15.4,,5.3,20.71,,,35.5,1.5,,,0
IMS,70,9/3/96,26.82,8.16,6.3,8.1,,14.1,,0.3,14.4,,,87.8,14,,,0
IMS,70,9/9/96,25.72,3.71,0.3,6.4,,72.6,,132.4,205,,,36.3,1.9,,,0
IMS,70,9/16/96,24.61,1.37,0.5,6.4,,355.2,,11.3,366.5,,,54.7,4,,,0
IMS,70,10/2/96,21.97,5.7,0.1,7.3,,218,,85.2,303.22,,,47.7,13,,,0
IMS,70,10/24/96,19.42,7.11,0.2,7.1,,22.7,,239.4,262.11,,,26.3,3.5,,,0
IMS,70,11/6/96,16.53,7.35,1.2,7,,132.3,,504.2,636.51,,,34.4,6.7,,,0
IMS,70,11/19/96,10.98,10.91,1.9,7.6,,37.1,,626.5,663.52,,,30.1,16.6,,,0
IMS,70,12/3/96,11.32,10.38,1.1,7.6,,29.5,,560.2,589.68,,,21.6,4.6,,,0
IMS,70,12/17/96,9.45,7.36,0.6,7.1,,48.8,,571.1,619.83,,,17.7,3.3,,,0
IMS,70,1/7/97,11.57,10,1,7.1,,71.7,,592.7,664.35,,,17.6,3.35,,,0
IMS,70,1/22/97,3.92,12.16,0.2,7.2,,56.7,,656.8,713.52,,,14.5,1.2,,,0
IMS,70,2/4/97,9.62,11.98,0.3,7.4,,13.3,,792.5,805.78,,,15.5,12.9,,,0
IMS,70,2/19/97,9,10.82,0.1,7.2,,23.6,,667.4,690.95,,,17.2,3,,,0
IMS,70,3/4/97,17.5,8.84,0.1,7.4,,18.5,,514.2,532.72,,,25.4,2.7,,,0
IMS,70,3/11/97,16.33,9.87,0.2,7.7,,7.5,,465.5,473.06,,,17.2,6.7,,,0
IMS,70,3/18/97,14.68,9.35,0.1,7.6,,10.6,,561.4,571.92,,,23.6,10.6,,,0
IMS,70,4/3/97,15.28,10.09,0.1,7.8,,25.5,,459.9,485.44,,,44.8,17.3,,,0
IMS,70,4/15/97,16.11,11.12,2.2,8.7,,7.4,,4.2,11.61,,,1.6,32.8,,,0
IMS,70,4/30/97,18.35,9.92,1.7,8.6,,8.7,,5.7,14.4,,,3.9,18.7,,,0
IMS,70,5/14/97,22.29,9.49,0.1,8.5,,10.6,,49.4,60.04,,,8.1,13.2,,,0
IMS,70,5/29/97,20.72,8.81,2.1,6.8,,8.9,,4.8,13.7,,,2.5,5.2,,,0
IMS,70,6/10/97,20.2,9.62,1.7,7.9,,6.9,,2.3,9.2,,,6.7,5.2,,,0
IMS,70,6/24/97,27.38,7.48,3.8,7.5,,22.3,,4.8,27.1,,,4.3,3.3,,,0
IMS,70,7/8/97,29.22,8.1,5,8,,7.2,,8.4,15.66,,,8.1,6.6,,,0
IMS,70,7/22/97,29.28,7.03,5.2,7.6,,7.6,,10.1,17.67,,,32.5,4,,,0
IMS,70,8/7/97,26.69,7.95,0.3,8.4,,12,,5.6,17.57,,,52.9,10.1,,,0
IMS,70,8/20/97,27.82,7.16,9.1,8,,16.7,,7.1,23.74,,,90,11,,,0
IMS,70,9/2/97,27.34,7.6,9.3,8.4,,17.4,,15.5,32.92,,,48.8,23.7,,,0
IMS,70,9/16/97,26.33,7.51,8.9,8.2,,18.3,,15.8,34.12,,,39.2,6.2,,,0
IMS,70,9/30/97,22.25,7.15,9.7,7.7,,73.8,,13.6,87.43,,,48.3,5.6,,,0
IMS,70,10/14/97,24.09,8.88,9,8.4,,56.1,,9.3,65.37,,,24,4.5,,,0
IMS,70,10/28/97,17.24,8.88,10.9,7.9,,49.5,,10.3,59.75,,,22.4,19.7,,,0
IMS,70,11/11/97,15.57,10.85,10,8.1,,78.1,,25.7,103.8,,,20.8,3.5,,,0
IMS,70,12/2/97,12.02,9.86,10.5,7.9,,132.3,,128.8,261.06,,,20.1,10.1,,,0
IMS,70,12/17/97,8.48,11.86,10.4,8.3,,9.2,,22.7,31.94,,,12.7,20.3,,,0
IMS,70,1/6/98,9.95,10.8,0.6,7.5,,,,,,,,,,,,0
IMS,70,1/12/98,11.86,9.36,0,7.5,,95.9,,677.4,773.28,,,26.4,4.7,,,0
IMS,70,1/21/98,7.54,10.19,4.4,7.3,,83.3,,275.5,358.83,,,10.4,3.8,,,0
IMS,70,2/9/98,8.3,10.54,0,7.7,,35.9,,478.6,514.4,,,25,0.71,,,0
IMS,70,2/18/98,10.9,9.76,0,7.6,,36.5,,476.6,513.06,,,47.4,4,,,0
IMS,70,3/2/98,14.29,8.07,0,6.8,,50.5,,365.1,415.61,,,48.6,1.9,,,0
IMS,70,3/16/98,11.19,10,0.1,6.8,,66,,381.8,447.86,,,29.5,1.5,,,0
IMS,70,3/31/98,18.57,7.9,0,7.6,,39.4,,442.8,482.15,,,31,1.1,,,0
IMS,70,4/16/98,17.52,7.66,,7.8,,53.4,,390.1,443.5,,,54,0.99,,,0
IMS,70,4/28/98,18.33,9.78,0.1,8.1,,14.8,,259.2,273.94,,,24.6,30.4,,,0
IMS,70,5/14/98,18.5,9.1,1.3,7.7,,86.9,,305.3,392.25,,,20.8,19.4,,,0
IMS,70,5/27/98,25.61,9.32,0.7,8.4,,18.7,,189.4,208.11,,,4.9,12.2,,,0
IMS,70,6/8/98,23.77,8.91,2.2,8.5,,11.8,,3.3,15.11,,,3.4,20,,,0
IMS,70,6/22/98,28.1,8.08,1.7,8.4,,15.6,,5.3,20.92,,,30.5,191.94,,,0
IMS,70,7/6/98,28.4,7.14,3.4,7.7,,23,,6.2,29.16,,,63.4,11.9,,,0
IMS,70,7/21/98,28.96,6.79,2.2,7.9,,7.6,,0,7.62,,,70.9,14.2,,,0
IMS,70,8/4/98,25.56,7.55,5.3,7.8,,8.9,,3.3,12.17,,,104.1,17,,,0
IMS,70,8/17/98,28.74,6.38,4.4,7.9,,10.5,,1.8,12.28,,,84,11.4,,,0
IMS,70,8/31/98,29.55,6.25,0.5,7.7,,41.9,,138.2,180.07,,,52.9,6.9,,,0
IMS,70,9/14/98,26.5,9.46,1,8,,14.2,,106.9,121.03,,,53.1,10.9,,,0
IMS,70,9/24/98,24.6,7.59,1.5,7.8,,12.7,,0,12.7,,,51.3,35.5,,,0
IMS,70,10/12/98,22.38,9.36,3.3,8.4,,10.7,,2.5,13.17,,,51.8,23.6,,,0
IMS,70,10/27/98,17.72,12.98,3.7,8.8,,9.5,,1.8,11.3,,,27,39.5,,,0
IMS,70,11/9/98,12.72,10.61,6.4,8.2,,10.4,,11.4,21.85,,,18.1,11.1,,,0
IMS,70,11/23/98,14.93,10.36,6.3,8.3,,9.1,,11.9,20.92,,,10.4,12.4,,,0
IMS,70,12/8/98,16.71,9.12,10.7,7.9,,11.6,,16.7,28.2,,,14.6,28.9,,,0
IMS,70,12/21/98,12,12.48,3.8,8.1,,,,,,,,,1.1,,,0
IMS,70,1/5/99,7.04,11.86,2.1,7.65,,50.77,,486.79,537.56,,,11.27,4.22,,,0
IMS,70,1/19/99,10.44,11.07,0.5,7.95,,37.2,,515.91,553.11,,,15.71,6.67,,,0
IMS,70,2/3/99,11.9,8.78,0.6,7.34,,52.16,,514.33,566.49,,,23.5,0.67,,,0
IMS,70,2/16/99,9.71,10.92,1.1,7.77,,34.39,,508.83,543.22,,,15.13,4.5,,,0
IMS,70,3/2/99,10.04,10.36,2.6,7.86,,57.7,,511.86,569.56,,,16.04,3.2,,,0
IMS,70,3/17/99,10.68,12.1,2,8.27,,14.91,,450.23,465.14,,,28.59,15.89,,,0
IMS,70,3/29/99,13.45,10.4,0.8,8.08,,28.76,,453.41,482.17,,,14.15,5.87,,,0
IMS,70,4/14/99,17.47,10.1,2.2,8.23,,2.51,,18.33,20.84,,,1.11,26.92,,,0
IMS,70,4/26/99,19.97,9.76,2.5,7.69,,7.8,,9.31,17.11,,,6.77,7.6,,,0
IMS,70,5/10/99,23.74,11.53,1.8,8.27,,8.86,,130.51,139.37,,,5.14,16.62,,,0
IMS,70,5/25/99,24.6,8.54,0.2,7.6,,10.28,,,,,,,10.06,,,0
IMS,70,6/7/99,28.78,8.72,5.7,8.18,,,,,,,,13.86,11.69,,,0
IMS,70,6/21/99,23.54,8.64,7.4,7.92,,9.78,,,,,,10.87,13.31,,,0
IMS,70,7/6/99,28.55,7.8,8.5,8.13,,10.41,,,,,,14.48,13.25,,,0
IMS,70,7/19/99,28.46,8.06,8.2,8.3,,10.25,,,,,,15.85,10.36,,,0
IMS,70,8/2/99,30.91,6.09,12.1,8.12,,16.36,,,,,,83.26,16.09,,,0
IMS,70,8/17/99,30.03,7.41,13.8,8.15,,10.74,,,,,,70.44,13.13,,,0
IMS,70,9/1/99,,,,,,29.96,,0.16,30.12,,,31.7,20.21,,,0
IMS,70,9/13/99,24.68,5.52,1.3,7,,95.04,,197.92,292.96,,,63.49,7.87,,,0
IMS,70,9/24/99,22.68,3.6,0,6.13,,43.83,,62.77,106.6,,,85.02,1.06,,,0
IMS,70,9/29/99,22.19,3.58,0,6.33,,67.12,,31.78,98.9,,,88.47,1.08,,,0
IMS,70,10/11/99,20.85,3.75,0,6.53,,91.85,,125.96,217.81,,,55.17,3.09,,,0
IMS,70,10/25/99,15.82,6.63,0,6.4,,45.9,,308.42,354.32,,,57.23,0.66,,,0
IMS,70,11/9/99,14.92,7.2,0.1,6.92,,86.19,,391.46,477.65,,,32.5,2.43,,,0
IMS,70,11/22/99,14.78,8.5,0.1,7.74,,26.18,,415.05,441.23,,,27.92,16.15,,,0
IMS,70,12/8/99,11.06,11.53,0.4,7.87,,26.12,,436.65,462.77,,,22.6,27.19,,,0
IMS,70,12/21/99,11.92,11.21,2.6,8.04,,30.61,,399.98,430.59,,,12.05,30.86,,,0
IMS,90,6/10/97,19.66,9.28,3.1,7.6,,,,,,,,,,,,0
IMS,90,6/24/97,27.09,7.59,4.9,7.3,,,,,,,,,,,,0
IMS,90,7/8/97,29.17,7.7,6.5,7.8,,,,,,,,,,,,0
IMS,90,7/22/97,28.86,6.15,7.8,7.5,,,,,,,,,,,,0
IMS,90,8/7/97,26.86,8.06,3,8.5,,,,,,,,,,,,0
IMS,90,8/20/97,27.69,6.64,10.8,7.9,,,,,,,,,,,,0
IMS,90,9/2/97,27.42,8.37,10.2,8.5,,,,,,,,,,,,0
IMS,90,9/16/97,25.97,7.6,10.7,8.2,,,,,,,,,,,,0
IMS,90,9/30/97,22.53,7.5,11.3,7.8,,,,,,,,,,,,0
IMS,90,10/14/97,24.4,8.21,11,8.2,,,,,,,,,,,,0
IMS,90,10/28/97,17.35,8.42,11.4,7.9,,,,,,,,,,,,0
IMS,90,11/11/97,15.62,10.5,10.5,8.1,,,,,,,,,,,,0
IMS,90,12/2/97,12.04,9.37,12.4,8.2,,,,,,,,,,,,0
IMS,90,12/17/97,8.59,11.49,12.1,8.4,,,,,,,,,,,,0
IMS,90,1/6/98,10.69,12.29,2.7,7.8,,,,,,,,,,,,0
IMS,90,1/12/98,12.19,8.95,1,7.6,,,,,,,,,,,,0
IMS,90,1/21/98,7.84,11.21,5.4,7.5,,,,,,,,,,,,0
IMS,90,2/9/98,8.27,10.81,0.2,7.8,,,,,,,,,,,,0
IMS,90,2/18/98,10.86,10.4,0.1,7.3,,,,,,,,,,,,0
IMS,90,3/2/98,13.82,8.63,0.1,7.3,,,,,,,,,,,,0
IMS,90,3/16/98,11.24,10.49,1.5,7.5,,,,,,,,,,,,0
IMS,90,3/31/98,18.39,8.32,0.2,7.7,,,,,,,,,,,,0
IMS,90,4/16/98,17.71,7.69,0.1,7.8,,,,,,,,,,,,0
IMS,90,4/28/98,18.17,9.88,0.1,8.3,,,,,,,,,,,,0
IMS,90,5/14/98,18.3,8.7,2.2,7.5,,,,,,,,,,,,0
IMS,90,5/27/98,26.1,10.05,0.8,8.7,,,,,,,,,,,,0
IMS,90,6/8/98,23.58,8.48,2.6,8.3,,,,,,,,,,,,0
IMS,90,6/22/98,28.49,7.98,2.8,8.3,,,,,,,,,,,,0
IMS,90,7/6/98,28.38,6.78,4.2,7.6,,,,,,,,,,,,0
IMS,90,7/21/98,28.66,6.44,3.9,7.9,,,,,,,,,,,,0
IMS,90,8/4/98,25.69,7.42,6.5,7.7,,,,,,,,,,,,0
IMS,90,8/17/98,28.56,7.47,5.1,8.2,,,,,,,,,,,,0
IMS,90,8/31/98,29.85,10.73,2.4,8.7,,,,,,,,,,,,0
IMS,90,9/14/98,26.5,8.8,2.6,8.2,,,,,,,,,,,,0
IMS,90,9/24/98,24.36,7.27,3.8,7.7,,,,,,,,,,,,0
IMS,90,10/12/98,22.2,8.33,4.9,8.2,,,,,,,,,,,,0
IMS,90,10/27/98,17.82,11.58,4.4,8.5,,,,,,,,,,,,0
IMS,90,11/9/98,13.25,9.77,7.2,8,,,,,,,,,,,,0
IMS,90,11/23/98,14.98,10.75,6.8,8.3,,,,,,,,,,,,0
IMS,90,12/8/98,16.94,9.45,10.9,8.1,,,,,,,,,,,,0
IMS,90,12/21/98,12.54,12.35,7.1,8.2,,,,,,,,,,,,0
IMS,90,1/5/99,7,,,,,,,,,,,,,,,0
IMS,90,1/19/99,10.09,11.58,2.8,8.06,,,,,,,,,,,,0
IMS,90,2/3/99,11.73,9,1.2,7.23,,,,,,,,,,,,0
IMS,90,2/16/99,10.09,10.9,3.3,7.62,,,,,,,,,,,,0
IMS,90,3/2/99,9.85,11.57,4.2,8.26,,,,,,,,,,,,0
IMS,90,3/17/99,10.01,13.22,4,8.65,,,,,,,,,,,,0
IMS,90,3/29/99,13.43,11.98,2.3,8.53,,,,,,,,,,,,0
IMS,90,4/14/99,17.03,10.42,3.7,8.22,,,,,,,,,,,,0
IMS,90,4/26/99,19.21,9.36,4.8,7.72,,,,,,,,,,,,0
IMS,90,5/10/99,23.79,11.41,3.3,8.43,,,,,,,,,,,,0
IMS,90,5/25/99,24.01,8.42,8.7,7.88,,,,,,,,,,,,0
IMS,90,6/7/99,27.36,8.49,8.8,8.01,,,,,,,,,,,,0
IMS,90,6/21/99,23.4,8.98,9.4,8.07,,,,,,,,,,,,0
IMS,90,7/6/99,29.39,7.74,9.9,8.11,,,,,,,,,,,,0
IMS,90,7/19/99,27.95,7.88,11.7,8.22,,,,,,,,,,,,0
IMS,90,8/2/99,30.29,5.66,13.3,7.97,,,,,,,,,,,,0
IMS,90,8/17/99,29.76,7.34,14.4,8.13,,,,,,,,,,,,0
IMS,90,9/13/99,24.55,6.39,1.6,7.17,,,,,,,,,,,,0
IMS,90,9/24/99,22,3.33,0,6.15,,,,,,,,,,,,0
IMS,90,9/29/99,22.28,3.81,0,6.4,,,,,,,,,,,,0
IMS,90,10/11/99,21.38,4.52,0,6.93,,,,,,,,,,,,0
IMS,90,10/25/99,15.72,7.64,0,6.9,,,,,,,,,,,,0
IMS,90,11/9/99,15.35,8.3,0.1,7.06,,,,,,,,,,,,0
IMS,90,11/22/99,16.17,11.56,0.2,7.87,,,,,,,,,,,,0
IMS,90,12/8/99,11.13,11.71,0.7,8.01,,,,,,,,,,,,0
IMS,90,12/21/99,12.04,11.05,2.1,7.81,,,,,,,,,,,,0
IMS,100,6/10/97,19.52,9.42,3.6,7.7,,12.2,,4.9,17.1,,,4.2,4.3,,,0
IMS,100,6/24/97,27.15,6.99,5.5,7.1,,20.6,,3.4,24,,,4.6,3.9,,,0
IMS,100,7/8/97,28.72,7.5,8.1,7.7,,5,,8.8,13.77,,,11.5,8.9,,,0
IMS,100,7/22/97,29.02,7,7.8,7.8,,8.8,,7.3,16.09,,,37,10.7,,,0
IMS,100,8/7/97,26.24,7.39,8.7,8.2,,13.4,,5.7,19.05,,,,7.4,,,0
IMS,100,8/20/97,27.94,6.88,12.3,8.1,,21.4,,5.2,26.58,,,37.4,7.9,,,0
IMS,100,9/2/97,27.11,7.49,11,8.2,,22.1,,18,40.11,,,56.5,10.7,,,0
IMS,100,9/16/97,25.99,7.49,11.7,8.2,,25.9,,17.1,42.96,,,47.9,7.3,,,0
IMS,100,9/30/97,22.47,6.77,11.4,7.5,,99.9,,10.6,110.48,,,52,2,,,0
IMS,100,10/14/97,24.99,7.73,10.8,8.2,,72.3,,12.1,84.39,,,26.8,2.3,,,0
IMS,100,10/28/97,17.52,8.07,12.8,7.8,,83.2,,10.1,93.32,,,24.5,7.4,,,0
IMS,100,11/11/97,15.72,9.9,11.5,8.1,,82.6,,10.6,93.23,,,24.1,4.9,,,0
IMS,100,12/2/97,12.07,8.92,14.4,8.1,,95.9,,10.4,106.28,,,30.3,12.6,,,0
IMS,100,12/17/97,8.48,12.13,10.9,8.5,,9.6,,58.3,67.84,,,18.6,20,,,0
IMS,100,1/6/98,10.36,14.17,4.4,8.5,,,,,,,,,,,,0
IMS,100,1/12/98,12.19,10.14,2,7.8,,15,,449,464,,,6.9,7.6,,,0
IMS,100,1/21/98,7.87,11.1,7.1,7.5,,39.3,,82.3,121.55,,,16.1,7.8,,,0
IMS,100,2/9/98,8.35,11.08,0.4,7.9,,44.5,,455.1,499.63,,,31.7,1.6,,,0
IMS,100,2/18/98,10.53,10.43,0.1,7.2,,89.2,,328.5,417.66,,,28.8,3.4,,,0
IMS,100,3/2/98,13.56,9.14,0.1,7.1,,46.5,,413.9,460.41,,,56.9,1.4,,,0
IMS,100,3/16/98,10.83,11.07,1.9,6.6,,49.3,,330.2,379.45,,,18,7.7,,,0
IMS,100,3/31/98,18.12,8.6,0.5,7.8,,39.7,,581.1,620.84,,,26.5,3.5,,,0
IMS,100,4/16/98,17.32,8.3,0.2,7.9,,42.4,,327,369.37,,,39.6,3.18,,,0
IMS,100,4/28/98,18.19,9.35,0.6,8,,18.3,,284.2,302.49,,,22.9,20.8,,,0
IMS,100,5/14/98,18.7,9,1.5,7.6,,72.9,,203.7,276.59,,,14.7,20.7,,,0
IMS,100,5/27/98,25.42,10.09,1.7,8.8,,13.7,,4.5,18.2,,,2.8,7,,,0
IMS,100,6/8/98,23.54,7.14,3.6,7.9,,18.2,,3.7,21.94,,,5.2,17.5,,,0
IMS,100,6/22/98,28.26,7.49,3.7,7.3,,11.3,,3.4,14.7,,,8.8,14.36,,,0
IMS,100,7/6/98,28.32,6.87,5.2,7.5,,17.3,,4.6,21.93,,,57.7,12.8,,,0
IMS,100,7/21/98,28.45,6.35,4.8,7.8,,8.1,,0,8.09,,,75.1,9.5,,,0
IMS,100,8/4/98,25.75,7.52,6.2,7.7,,9.3,,1.9,11.19,,,90.3,15.1,,,0
IMS,100,8/17/98,28.6,7.34,5.6,8.2,,10.2,,2.6,12.74,,,71.2,15.4,,,0
IMS,100,8/31/98,29.21,10,4.7,8.6,,11,,1.7,12.75,,,8.2,6.2,,,0
IMS,100,9/14/98,25.67,8.94,2.2,8.3,,9.2,,0,9.17,,,30.7,8.7,,,0
IMS,100,9/24/98,24.89,6.65,4.9,7.5,,11.9,,0,11.91,,,33.4,12.1,,,0
IMS,100,10/12/98,22.1,8.38,5.2,8.1,,11.6,,2,13.5,,,48.3,15.1,,,0
IMS,100,10/27/98,17.33,10.07,5.4,8.2,,66.3,,1.7,68,,,31.3,8.6,,,0
IMS,100,11/9/98,13.43,9.71,7.5,7.9,,11.6,,12.9,24.53,,,12,13.2,,,0
IMS,100,11/23/98,14.46,10.04,7.1,8,,10.5,,12.1,22.62,,,13.2,5.5,,,0
IMS,100,12/8/98,17.32,9.92,10.5,8.1,,8.2,,14.3,22.47,,,12.3,8.9,,,0
IMS,100,12/21/98,11.96,10.72,11.6,7.9,,,,,,,,,2.4,,,0
IMS,100,1/5/99,7.35,11.62,8.5,7.73,,11.39,,209.92,221.31,,,13.62,9.41,,,0
IMS,100,1/19/99,10.54,12.37,2.8,8.58,,5.92,,462.14,468.06,,,22.68,62.96,,,0
IMS,100,2/3/99,11.24,9.59,1.9,7.55,,90.79,,516.62,607.41,,,4.55,6.77,,,0
IMS,100,2/16/99,10.47,10.67,3.1,7.65,,48.89,,386.49,435.38,,,8.25,2.72,,,0
IMS,100,3/2/99,9.7,12.02,5.5,8.38,,5.34,,76.21,81.55,,,,19.28,,,0
IMS,100,3/17/99,10.76,12.04,4.5,8.5,,5.62,,8.02,13.64,,,,8.49,,,0
IMS,100,3/29/99,12.95,13.46,3.3,8.81,,7.86,,,,,,,73.99,,,0
IMS,100,4/14/99,16.93,10.24,6,8.22,,4.77,,,,,,8.12,6.42,,,0
IMS,100,4/26/99,18.99,8.6,6.8,7.44,,10.32,,,,,,12.27,11.63,,,0
IMS,100,5/10/99,22.69,10.41,5.2,8.1,,9.8,,,,,,10.89,7.86,,,0
IMS,100,5/25/99,23.34,8.17,10.3,7.72,,10.59,,,,,,,6.84,,,0
IMS,100,6/7/99,26.73,8.23,10.1,7.9,,6,,,,,,14.92,7.69,,,0
IMS,100,6/21/99,23.27,8.26,10.4,7.89,,9.14,,,,,,15.1,23.92,,,0
IMS,100,7/6/99,29.21,7.68,10.4,8.18,,10.78,,,,,,,13.85,,,0
IMS,100,7/19/99,28.43,7.47,11.2,8.3,,15.52,,,,,,15.64,18.59,,,0
IMS,100,8/2/99,30.05,5.52,13.8,7.99,,20.64,,,,,,65.27,18.35,,,0
IMS,100,8/17/99,29.46,8.36,15.9,8.19,,12.35,,,,,,65.24,75.2,,,0
IMS,100,9/13/99,24.13,8.4,3.6,7.52,,12.65,,162.97,175.62,,,22.93,20.48,,,0
IMS,100,9/24/99,21.4,3.85,0,6.71,,50.03,,77.77,127.8,,,94.8,0.98,,,0
IMS,100,9/29/99,21.91,3.81,0,6.38,,75.79,,32.28,108.07,,,95.07,1.28,,,0
IMS,100,10/11/99,21.63,4.81,0,6.77,,116.28,,95.2,211.48,,,60.9,7.53,,,0
IMS,100,10/25/99,15.28,8.17,0,7.06,,49.61,,341.36,390.97,,,54.8,0.71,,,0
IMS,100,11/9/99,14.93,9.42,0.2,7.33,,57.7,,399.07,456.77,,,31.88,5.46,,,0
IMS,100,11/22/99,14.92,11.32,0.7,7.85,,3.95,,238.54,242.49,,,25.32,58.81,,,0
IMS,100,12/8/99,10.75,11.35,1.3,7.82,,9.48,,289.93,299.41,,,14.47,32.06,,,0
IMS,100,12/21/99,11.84,10.55,2.7,7.75,,76.4,,410.49,486.89,,,16.58,23.07,,,0
IMS,110,6/10/97,19.54,8.9,4.9,7.4,,,,,,,,,,,,0
IMS,110,6/24/97,26.65,7.21,2.5,7.1,,,,,,,,,,,,0
IMS,110,7/8/97,28.29,9,8.4,8,,,,,,,,,,,,0
IMS,110,7/22/97,29.08,7.26,7,7.7,,,,,,,,,,,,0
IMS,110,8/7/97,26.37,8.12,3.5,8.5,,,,,,,,,,,,0
IMS,110,8/20/97,28.52,6.35,11.9,8,,,,,,,,,,,,0
IMS,110,9/2/97,27,6.76,11.4,8,,,,,,,,,,,,0
IMS,110,9/16/97,26.05,7.97,11.6,8.3,,,,,,,,,,,,0
IMS,110,9/30/97,22.56,7.62,12.7,7.8,,,,,,,,,,,,0
IMS,110,10/14/97,24.72,7.91,11.3,8.2,,,,,,,,,,,,0
IMS,110,10/28/97,17.81,7.87,13.7,7.7,,,,,,,,,,,,0
IMS,110,11/11/97,15.28,10.69,11.3,8.1,,,,,,,,,,,,0
IMS,110,12/2/97,12.27,8.92,14.2,8.1,,,,,,,,,,,,0
IMS,110,12/17/97,8.36,11.68,9.7,8.3,,,,,,,,,,,,0
IMS,110,1/6/98,10,14.43,5,8.7,,,,,,,,,,,,0
IMS,110,1/12/98,11.87,11.12,3,8.2,,,,,,,,,,,,0
IMS,110,1/21/98,8.09,11.96,8.6,7.9,,,,,,,,,,,,0
IMS,110,2/9/98,8.22,11.06,0.7,7.7,,,,,,,,,,,,0
IMS,110,2/18/98,10.45,10.7,0.1,7.3,,,,,,,,,,,,0
IMS,110,3/2/98,13.72,9.32,0.1,7,,,,,,,,,,,,0
IMS,110,3/16/98,10.88,10.56,2.1,7.28,,,,,,,,,,,,0
IMS,110,3/31/98,18.5,8.91,0.7,7.7,,,,,,,,,,,,0
IMS,110,4/16/98,17.22,8.63,0.3,7.8,,,,,,,,,,,,0
IMS,110,4/28/98,17.84,9.17,2.1,7.8,,,,,,,,,,,,0
IMS,110,5/14/98,18.5,9.1,1.6,7.8,,,,,,,,,,,,0
IMS,110,5/27/98,25.76,10.22,1.9,8.9,,,,,,,,,,,,0
IMS,110,6/8/98,23.84,7.6,3.6,8,,,,,,,,,,,,0
IMS,110,6/22/98,27.88,7.31,3.9,8,,,,,,,,,,,,0
IMS,110,7/6/98,28.15,5.77,6.1,7.6,,,,,,,,,,,,0
IMS,110,7/21/98,28.58,6.64,5,7.9,,,,,,,,,,,,0
IMS,110,8/4/98,25.62,7.92,5.8,7.8,,,,,,,,,,,,0
IMS,110,8/17/98,28.56,7.41,6.3,8.2,,,,,,,,,,,,0
IMS,110,8/31/98,28.31,9.14,5.4,8.5,,,,,,,,,,,,0
IMS,110,9/14/98,26.35,9.1,2.4,8.3,,,,,,,,,,,,0
IMS,110,9/24/98,24.85,6.96,5.6,7.7,,,,,,,,,,,,0
IMS,110,10/12/98,22.31,8.69,6.2,8.1,,,,,,,,,,,,0
IMS,110,10/27/98,18.91,9.44,6.1,8,,,,,,,,,,,,0
IMS,110,11/9/98,12.95,9.98,7,8,,,,,,,,,,,,0
IMS,110,11/23/98,13.81,9.9,7.1,8.1,,,,,,,,,,,,0
IMS,110,12/7/98,17.31,11.29,6.4,8.9,,,,,,,,,,,,0
IMS,110,12/21/98,12.57,11.95,0.2,8,,,,,,,,,,,,0
IMS,110,1/5/99,7.2,12.47,8.9,7.78,,,,,,,,,,,,0
IMS,110,1/19/99,10.17,12.59,4.4,8.53,,,,,,,,,,,,0
IMS,110,2/3/99,11.16,9.86,2.8,7.72,,,,,,,,,,,,0
IMS,110,2/16/99,9.88,11.06,4.2,7.72,,,,,,,,,,,,0
IMS,110,3/2/99,9.35,11.74,6.6,8.31,,,,,,,,,,,,0
IMS,110,3/17/99,10.91,12.55,5.4,8.58,,,,,,,,,,,,0
IMS,110,3/29/99,12.54,12.44,5.1,8.48,,,,,,,,,,,,0
IMS,110,4/14/99,16.86,10.05,6.4,8.22,,,,,,,,,,,,0
IMS,110,4/26/99,19.13,7.28,6.9,7.23,,,,,,,,,,,,0
IMS,110,5/10/99,22.5,9.79,6.2,7.98,,,,,,,,,,,,0
IMS,110,5/25/99,23.91,8.09,11,7.77,,,,,,,,,,,,0
IMS,110,6/7/99,26.46,8.26,11.3,7.91,,,,,,,,,,,,0
IMS,110,6/21/99,23.36,8.49,10.8,7.98,,,,,,,,,,,,0
IMS,110,7/6/99,29.45,7.86,10.6,8.22,,,,,,,,,,,,0
IMS,110,7/19/99,28.44,7.41,11.3,8.31,,,,,,,,,,,,0
IMS,110,8/2/99,30.21,4.97,14.8,7.93,,,,,,,,,,,,0
IMS,110,8/17/99,29.11,7.64,16.4,8.13,,,,,,,,,,,,0
IMS,110,9/13/99,24.33,8.82,5.1,7.92,,,,,,,,,,,,0
IMS,110,9/24/99,21.24,4.35,0,6.46,,,,,,,,,,,,0
IMS,110,9/29/99,22.28,4.31,0,6.77,,,,,,,,,,,,0
IMS,110,10/11/99,21.66,5.5,0.1,7.1,,,,,,,,,,,,0
IMS,110,10/25/99,15.42,8.49,0,7,,,,,,,,,,,,0
IMS,110,11/9/99,14.63,9.32,0.1,7.83,,,,,,,,,,,,0
